HV_top,HV_bot,current_top,current_bot,muon_stream,gamma_stream,muon_CM,gamma_CM,muon_CS,gamma_CS,muon_CM_err,gamma_CM_err,muon_CS_err,gamma_CS_err,efficiency,eff_error,noiseGammaRate,deltaV,current,deltaV_err
5800.0,5800.0,3.106666580835978,0.4000000059604645,0.0,0.0,1.0,1.1785714285714286,1.0,1.1363636363636365,0.0,0.017857142857142794,0.0,0.0169606512890097,0.0006913238852402349,0.00082951406389352,3.18707573647796,0.5315589415939228,3.5066665867964426,0.0294600156750134
6000.0,6000.0,4.400000095367432,0.8999999761581421,0.0,0.0,1.0,1.1578947368421053,1.3333333333333333,1.143939393939394,0.0,0.00877192982456143,0.0,0.008732361785796838,0.0010072559735875102,0.0009581771628237224,14.310066037827397,1.1207546963060593,5.300000071525574,0.06071958409182449
6200.0,6200.0,8.300000190734863,2.950000047683716,0.0,0.0,1.0357142857142858,1.4158415841584158,1.2413793103448276,1.1178052716514255,0.0,0.020563594821020548,0.0,0.01600251449341905,0.018430824787926278,0.004137093606112398,81.4919754796842,3.2646667239296945,11.250000238418579,0.17138261737253485
6400.0,6400.0,16.453333155314127,8.199999809265137,0.0,0.0003546099290780142,1.0625,2.8458032662362323,1.1372549019607843,1.151608167623115,0.005208333333333259,0.04595518420053191,0.0056022408963585235,0.01830110169193544,0.1695565384163764,0.011536377849696012,305.02775671283064,8.208869500352446,24.653332964579263,0.42324690298302653
6600.0,6600.0,28.775000254313152,17.748333326975505,0.004284490145672665,0.00241196333815726,1.116621983914209,5.8830724070450096,1.1608643457382952,1.2488149688149688,0.01608579088471851,0.14334637964774988,0.01648564751344317,0.029704723645298303,0.6364560528979272,0.014111058932231628,723.6134223394386,16.466198462636154,46.523333581288654,0.8413329970998425
6750.0,6750.0,39.698333168029784,27.494999980926515,0.008712487899322363,0.009098786828422877,1.1420323325635104,7.9511228533685605,1.3124368048533872,1.379686548153071,0.04503464203233243,0.26420079260237816,0.04979089045650009,0.044370044963919275,0.8433166200347083,0.011359437259455573,1085.510006090324,24.36638320592592,67.1933331489563,1.2402566634556482
6900.0,6900.0,51.98500061035156,39.179999415079756,0.009596928982725527,0.024529844644317254,1.194267515923567,9.431827775432671,1.5902222222222222,1.5624328678839956,0.09447983014861983,0.473617560151963,0.11658136555006404,0.07470594382365303,0.9114431157564986,0.008843742723808029,1458.0278425808715,33.512405409869224,91.16500002543131,1.7020605733708856
7150.0,7150.0,75.72499872843424,63.4483331044515,0.018437225636523266,0.08345534407027819,1.277992277992278,11.502958579881657,2.084592145015106,1.9048821548821548,0.18146718146718133,0.8961807423345878,0.2591953196182806,0.13768041952423737,0.925521907365787,0.00785211628730942,2161.4014515550625,51.78389652838851,139.17333183288574,2.624842697410252
7300.0,7300.0,95.46166712443033,81.69499944051107,0.028265107212475632,0.14669703872437356,1.3286637931034482,12.478167115902965,2.353609083536091,2.0607854149565816,0.22952586206896552,1.0609164420485175,0.3466934542138227,0.16148220970075844,0.9297286624336205,0.008095051962888008,2537.8367026869473,66.03257720904952,177.15666656494142,3.3461157747531023
7400.0,7400.0,113.4109377861023,97.1500004529953,0.02537182852143482,0.18432510885341075,1.3286118980169972,13.789221556886227,2.442786069651741,2.100833767587285,0.20585457979225685,1.1988023952095812,0.3277091465748181,0.16803312835436457,0.9498644293241929,0.00653824511761143,2859.3301755755683,78.48943457242035,210.5609382390976,3.977301541849604
